action_id,report_id,type,name,id,start,end
16376,241,watching channel,Discovery,27,1.51033E+12,1.51033E+12
16377,241,watching channel,E!,52,1.51033E+12,1.51033E+12
16378,241,watching channel,ABC Family,59,1.51033E+12,1.51033E+12
16379,241,watching channel,Discovery,27,1.51033E+12,1.51033E+12
16380,241,watching channel,Animal Planet,70,1.51033E+12,1.51033E+12
16381,241,watching channel,NBC,6,1.51033E+12,1.51033E+12
16382,241,watching channel,Nature,129,1.51033E+12,1.51033E+12
16383,241,watching channel,Travel,43,1.51033E+12,1.51033E+12
16384,241,watching channel,TruTV,53,1.51033E+12,1.51033E+12
16385,242,watching channel,Cartoon Network,351,1.51034E+12,1.51034E+12
16386,242,watching channel,Karusel,388,1.51034E+12,1.51034E+12
16387,242,watching channel,Cbeebies ,265,1.51034E+12,1.51034E+12
16388,242,watching channel,Jim Jam,366,1.51034E+12,1.51034E+12
16389,242,watching channel,CITV,266,1.51034E+12,1.51034E+12
16390,242,watching channel,TRT Cocuk,290,1.51034E+12,1.51034E+12
16391,242,watching channel,Disney watching channel,352,1.51034E+12,1.51034E+12
16392,242,watching channel,Cartoon Network,351,1.51034E+12,1.51034E+12
16393,242,watching channel,CBBC ,264,1.51034E+12,1.51034E+12
16394,242,watching channel,CBBC ,264,1.51034E+12,1.51034E+12
16395,242,watching channel,Jim Jam,366,1.51034E+12,1.51034E+12
16396,242,watching channel,Cartoon Network,351,1.51034E+12,1.51034E+12
16397,242,watching channel,Cartoon Network,351,1.51034E+12,1.51034E+12
16398,242,watching channel,Cartoon Network,351,1.51034E+12,1.51034E+12
16399,242,watching channel,CBBC ,264,1.51034E+12,1.51034E+12
16400,242,watching channel,Cbeebies ,265,1.51034E+12,1.51034E+12
16401,242,watching channel,Cartoon Network,351,1.51034E+12,1.51034E+12
16402,242,watching channel,Cartoon Network,351,1.51034E+12,1.51034E+12
16403,242,watching channel,Karusel,388,1.51034E+12,1.51034E+12
16404,242,watching channel,Cbeebies ,265,1.51034E+12,1.51034E+12
16405,242,watching channel,CBBC ,264,1.51034E+12,1.51034E+12
16406,242,watching channel,TRT Cocuk,290,1.51034E+12,1.51034E+12
16407,242,watching channel,CITV,266,1.51034E+12,1.51034E+12
16408,242,watching channel,TRT Cocuk,290,1.51034E+12,1.51034E+12
16409,242,watching channel,Cartoon Network,351,1.51034E+12,1.51035E+12
16410,242,watching channel,Disney watching channel,352,1.51035E+12,1.51035E+12
16411,242,watching channel,Cartoon Network,351,1.51035E+12,1.51035E+12
16412,242,watching channel,Jim Jam,366,1.51035E+12,1.51035E+12
16413,242,watching channel,Karusel,388,1.51035E+12,1.51035E+12
16414,242,watching channel,CITV,266,1.51035E+12,1.51035E+12
16415,242,watching channel,Cartoon Network,351,1.51035E+12,1.51035E+12
16416,242,watching channel,CITV,266,1.51035E+12,1.51035E+12
16417,242,watching channel,TRT Cocuk,290,1.51035E+12,1.51035E+12
16418,243,watching channel,DISNEY JUNIOR,1078,1.51027E+12,1.51027E+12
16419,243,watching channel,SKY watching movieS DISNEY,1079,1.51027E+12,1.51027E+12
16420,243,watching channel,NICKELODEON,1080,1.51027E+12,1.51027E+12
16421,243,watching channel,NICK JR.,1081,1.51027E+12,1.51027E+12
16422,243,watching channel,NICKELODEON,1080,1.51027E+12,1.51027E+12
16423,243,watching channel,SKY watching movieS DISNEY,1079,1.51027E+12,1.51027E+12
16424,243,watching channel,DISNEY JUNIOR,1078,1.51027E+12,1.51027E+12
16425,243,watching channel,DISNEY XD,1077,1.51027E+12,1.51027E+12
16426,243,watching channel,DISNEY JUNIOR,1078,1.51027E+12,1.51027E+12
16427,243,watching channel,SKY watching movieS DISNEY,1079,1.51027E+12,1.51027E+12
16428,243,watching channel,DISNEY JUNIOR,1078,1.51027E+12,1.51027E+12
16429,243,watching channel,DISNEY XD,1077,1.51027E+12,1.51027E+12
16430,243,watching channel,DISNEY watching channel,1076,1.51027E+12,1.51027E+12
16431,243,watching channel,CAPITAL TV,1266,1.51027E+12,1.51027E+12
16432,243,watching channel,4 listening to music,1265,1.51027E+12,1.51027E+12
16433,243,watching channel,RUNWAY TV,1075,1.51027E+12,1.51027E+12
16434,243,watching channel,FXX,1074,1.51027E+12,1.51027E+12
16435,243,watching channel,FX,1073,1.51027E+12,1.51027E+12
16436,243,watching channel,AMC,1253,1.51027E+12,1.51027E+12
16437,243,watching channel,MSNBC,1063,1.51027E+12,1.51027E+12
16438,243,watching channel,AMC,1253,1.51027E+12,1.51027E+12
16439,243,watching channel,MSNBC,1063,1.51027E+12,1.51027E+12
16440,243,watching channel,ROCHESTER MICHIGAN TV,1070,1.51027E+12,1.51027E+12
16441,243,watching channel,MSNBC,1063,1.51027E+12,1.51027E+12
16442,243,watching channel,AMC,1253,1.51027E+12,1.51027E+12
16443,243,watching channel,MSNBC,1063,1.51027E+12,1.51027E+12
16444,243,watching channel,ROCHESTER MICHIGAN TV,1070,1.51027E+12,1.51027E+12
16445,243,watching channel,HOM TV,1069,1.51027E+12,1.51027E+12
16446,243,watching channel,CMN TV,1068,1.51027E+12,1.51027E+12
16447,243,watching channel,HOM TV,1069,1.51027E+12,1.51027E+12
16448,243,watching channel,ROCHESTER MICHIGAN TV,1070,1.51027E+12,1.51027E+12
16449,243,watching channel,MSNBC,1063,1.51027E+12,1.51027E+12
16450,243,watching channel,ROCHESTER MICHIGAN TV,1070,1.51027E+12,1.51027E+12
16451,243,watching channel,MSNBC,1063,1.51027E+12,1.51027E+12
16452,243,watching channel,ROCHESTER MICHIGAN TV,1070,1.51027E+12,1.51027E+12
16453,243,watching channel,MSNBC,1063,1.51027E+12,1.51027E+12
16454,243,watching channel,AMC,1253,1.51027E+12,1.51027E+12
16455,243,watching channel,FX,1073,1.51027E+12,1.51027E+12
16456,243,watching channel,FXX,1074,1.51027E+12,1.51027E+12
16457,243,watching channel,RUNWAY TV,1075,1.51027E+12,1.51027E+12
16458,243,watching channel,4 listening to music,1265,1.51027E+12,1.51027E+12
16459,243,watching channel,CAPITAL TV,1266,1.51027E+12,1.51027E+12
16460,243,watching channel,DISNEY watching channel,1076,1.51027E+12,1.51027E+12
16461,243,watching channel,DISNEY XD,1077,1.51027E+12,1.51027E+12
16462,243,watching channel,DISNEY JUNIOR,1078,1.51027E+12,1.51027E+12
16463,243,watching channel,SKY watching movieS DISNEY,1079,1.51027E+12,1.51027E+12
16464,243,watching channel,DISNEY JUNIOR,1078,1.51027E+12,1.51028E+12
16465,243,watching channel,SKY watching movieS DISNEY,1079,1.51028E+12,1.51028E+12
16466,243,watching channel,NICKELODEON,1080,1.51028E+12,1.51028E+12
16467,243,watching channel,NICK JR.,1081,1.51028E+12,1.51028E+12
16468,243,watching channel,NICKELODEON,1080,1.51028E+12,1.51028E+12
16469,243,watching channel,NICK JR.,1081,1.51028E+12,1.51028E+12
16470,243,watching movie,WALL&#183;E,246,1.51028E+12,1.51028E+12
16471,243,watching movie,Rio 2,234,1.51028E+12,1.51028E+12
16472,243,watching movie,The Missing Lynx,239,1.51028E+12,1.51028E+12
16473,243,watching movie,The Missing Lynx,239,1.51028E+12,1.51028E+12
16474,243,watching movie,WALL&#183;E,246,1.51028E+12,1.51028E+12
16475,243,watching movie,WALL&#183;E,246,1.51028E+12,1.51028E+12
16476,243,watching movie,WALL&#183;E,246,1.51028E+12,1.51028E+12
16477,243,watching movie,Secret Superstar CP,1197,1.51029E+12,1.51029E+12
16478,243,watching movie,Secret Superstar CP,1197,1.51029E+12,1.51029E+12
16479,243,watching channel,ARY NEWS,182,1.51029E+12,1.51029E+12
16480,243,watching channel,BHOJPURI CINEMA,104,1.51029E+12,1.51029E+12
16481,244,watching channel,ROYAL TV,743,1.51027E+12,1.51027E+12
16482,244,watching channel,HCTV,742,1.51027E+12,1.51027E+12
16483,244,watching channel,SLN TV,741,1.51027E+12,1.51027E+12
16484,244,watching channel,HCTV,742,1.51028E+12,1.51028E+12
16485,244,watching channel,SLN TV,741,1.51028E+12,1.51028E+12
16486,244,watching channel,HCTV,742,1.51028E+12,1.51028E+12
16487,244,watching channel,ROYAL TV,743,1.51028E+12,1.51028E+12
16488,244,watching channel,SAAB TV,1257,1.51028E+12,1.51028E+12
16489,244,watching channel,ES TV,744,1.51028E+12,1.51028E+12
16490,244,watching channel,KALSAN TV,745,1.51028E+12,1.51028E+12
16491,245,watching channel,Fox News,20,1.50999E+12,1.50999E+12
16492,246,watching channel,&amp; TV HD,27,1.51027E+12,1.51028E+12
16493,246,watching channel,SKY watching movieS PREMIERE,349,1.51028E+12,1.51028E+12
16494,246,watching channel,SKY watching movieS COMEDY,350,1.51028E+12,1.51028E+12
16495,246,watching channel,SKY watching movieS FAMILY,351,1.51028E+12,1.51028E+12
16496,246,watching channel,SKY watching movieS DRAMA &amp; ROMANCE,352,1.51028E+12,1.51028E+12
16497,246,watching channel,SKY watching movieS SCI-FI HORROR,353,1.51028E+12,1.51028E+12
16498,246,watching channel,SKY watching movieS BOX OFFICE,354,1.51028E+12,1.51028E+12
16499,246,watching channel,SKY watching movieS GREATS HD,355,1.51028E+12,1.51028E+12
16500,246,watching channel,TRUE watching movieS 1,356,1.51028E+12,1.51028E+12
16501,246,watching channel,TRUE watching movieS 2,357,1.51028E+12,1.51028E+12
16502,246,watching channel,TRUE ENTERTAINMENT,358,1.51028E+12,1.51028E+12
16503,246,watching channel,AXN,359,1.51028E+12,1.51028E+12
16504,246,watching channel,WATCH,360,1.51028E+12,1.51028E+12
16505,246,watching channel,STAR WORLD,361,1.51028E+12,1.51028E+12
16506,246,watching channel,STAR watching movieS,362,1.51028E+12,1.51028E+12
16507,246,watching channel,MTV listening to music,363,1.51028E+12,1.51028E+12
16508,246,watching channel,MTV HITS,364,1.51028E+12,1.51028E+12
16509,246,watching channel,MTV CLASSIC,365,1.51028E+12,1.51028E+12
16510,246,watching channel,MTV ROCKS,366,1.51028E+12,1.51028E+12
16511,246,watching channel,MTV DANCE,367,1.51028E+12,1.51028E+12
16512,246,watching channel,HBO,345,1.51028E+12,1.51028E+12
16513,246,watching channel,HBO SIGNATURE,346,1.51028E+12,1.51028E+12
16514,246,watching channel,SKY watching movieS CRIME &amp; THRILLER,347,1.51028E+12,1.51028E+12
16515,246,watching channel,HUM TV,216,1.51034E+12,1.51034E+12
16516,246,watching channel,HUM SITARAY,218,1.51034E+12,1.51034E+12
16517,246,watching channel,JAAG NEWS,234,1.51034E+12,1.51034E+12
16518,246,watching channel,ARY NEWS,182,1.51034E+12,1.51034E+12
16519,246,watching channel,DUNYA NEWS,188,1.51034E+12,1.51034E+12
16520,246,watching channel,SAMAA NEWS,198,1.51034E+12,1.51034E+12
16521,246,watching channel,ZEE CINEMA IND,41,1.51034E+12,1.51034E+12
16522,247,watching channel,92 NEWS HD,181,1.51023E+12,1.51023E+12
16523,247,watching channel,STAR PLUS HD,4,1.51023E+12,1.51023E+12
16524,247,watching channel,STAR PLUS IND,5,1.51023E+12,1.51023E+12
16525,247,watching channel,STAR PLUS EU,6,1.51023E+12,1.51023E+12
16526,247,watching channel,STAR UTSAV,7,1.51023E+12,1.51023E+12
16527,247,watching channel,COLORS HD,8,1.51023E+12,1.51023E+12
16528,247,watching channel,COLORS IND,9,1.51023E+12,1.51023E+12
16529,247,watching channel,COLORS UK,10,1.51023E+12,1.51023E+12
16530,247,watching channel,SONY TV HD,12,1.51023E+12,1.51023E+12
16531,247,watching channel,SONY TV IND,13,1.51023E+12,1.51023E+12
16532,247,watching channel,SONY TV UK,14,1.51023E+12,1.51023E+12
16533,247,watching channel,SONY MIX,15,1.51023E+12,1.51023E+12
16534,247,watching channel,SONY SAB,17,1.51023E+12,1.51023E+12
16535,247,watching channel,SONY SAB UK,18,1.51023E+12,1.51023E+12
16536,247,watching channel,SONY MAX HD,19,1.51023E+12,1.51023E+12
16537,247,watching channel,SONY MAX,20,1.51023E+12,1.51023E+12
16538,247,watching channel,SONY MAX UK,21,1.51023E+12,1.51023E+12
16539,247,watching channel,SONY MAX 2,22,1.51023E+12,1.51023E+12
16540,247,watching channel,RISHTEY CINEPLEX,23,1.51023E+12,1.51023E+12
16541,247,watching channel,RISHTY EU,25,1.51023E+12,1.51023E+12
16542,247,watching channel,STAR PLUS HD,4,1.51027E+12,1.51027E+12
16543,247,watching channel,STAR PLUS IND,5,1.51027E+12,1.51027E+12
16544,247,watching channel,STAR PLUS EU,6,1.51027E+12,1.51027E+12
16545,247,watching channel,STAR UTSAV,7,1.51027E+12,1.51027E+12
16546,247,watching channel,COLORS HD,8,1.51027E+12,1.51027E+12
16547,247,watching channel,COLORS IND,9,1.51027E+12,1.51027E+12
16548,247,watching channel,COLORS UK,10,1.51027E+12,1.51027E+12
16549,247,watching channel,SONY TV HD,12,1.51027E+12,1.51027E+12
16550,247,watching channel,SONY TV IND,13,1.51027E+12,1.51027E+12
16551,247,watching channel,SONY TV UK,14,1.51027E+12,1.51027E+12
16552,247,watching channel,SONY MIX,15,1.51027E+12,1.51027E+12
16553,247,watching channel,SONY TV UK,14,1.51027E+12,1.51027E+12
16554,247,watching channel,SONY MIX,15,1.51027E+12,1.51027E+12
16555,247,watching channel,SONY SAB,17,1.51027E+12,1.51027E+12
16556,247,watching channel,SONY SAB UK,18,1.51027E+12,1.51027E+12
16557,247,watching channel,SONY MAX HD,19,1.51027E+12,1.51027E+12
16558,247,watching channel,SONY MAX,20,1.51027E+12,1.51027E+12
16559,247,watching channel,SONY MAX UK,21,1.51027E+12,1.51027E+12
16560,247,watching channel,SONY MAX 2,22,1.51027E+12,1.51027E+12
16561,247,watching channel,RISHTEY CINEPLEX,23,1.51027E+12,1.51027E+12
16562,247,watching channel,RISHTY EU,25,1.51027E+12,1.51027E+12
16563,247,watching channel,RISHTEY,26,1.51027E+12,1.51027E+12
16564,247,watching channel,&amp; TV HD,27,1.51027E+12,1.51027E+12
16565,247,watching channel,&amp; TV IND,28,1.51027E+12,1.51027E+12
16566,247,watching channel,&amp; TV UK,29,1.51027E+12,1.51027E+12
16567,248,watching channel,HUM TV,216,1.33299E+12,1.33299E+12
16568,248,watching channel,GEO TEZ,187,1.33299E+12,1.33299E+12
16569,248,watching channel,STAR PLUS IND,5,1.33299E+12,1.33299E+12
16570,248,watching channel,GEO ENTERTAINMENT UK,226,1.33299E+12,1.33299E+12
16571,248,watching channel,HUM TV,216,1.33299E+12,1.33299E+12
16572,248,watching channel,B4U listening to music,56,1.33299E+12,1.33299E+12
16573,248,watching channel,HUM TV,216,1.33299E+12,1.33299E+12
16574,248,watching channel,GEO ENTERTAINMENT UK,226,1.33299E+12,1.33299E+12
16575,248,watching channel,STAR PLUS IND,5,1.33299E+12,1.33299E+12
16576,249,watching channel,PTV SPORTS,283,1.51028E+12,1.51028E+12
16577,249,watching channel,GEO SUPER,284,1.51028E+12,1.51028E+12
16578,249,watching channel,SONY SIX HD,286,1.51028E+12,1.51028E+12
16579,249,watching channel,SONY SIX,287,1.51028E+12,1.51028E+12
16580,249,watching channel,TEN SPORTS,288,1.51028E+12,1.51028E+12
16581,249,watching channel,5AAB KABADI,1231,1.51028E+12,1.51028E+12
16582,249,watching channel,KABADDI LIVE,291,1.51028E+12,1.51028E+12
16583,249,watching channel,WILLOW CRICKET HD,292,1.51028E+12,1.51028E+12
16584,249,watching channel,SONY ESPN,293,1.51028E+12,1.51028E+12
16585,249,watching channel,WILLOW CRICKET HD,292,1.51028E+12,1.51028E+12
16586,249,watching channel,SONY ESPN,293,1.51028E+12,1.51028E+12
16587,249,watching channel,WWE HD,294,1.51028E+12,1.51028E+12
16588,249,watching channel,FOX SPORTS 1,295,1.51028E+12,1.51028E+12
16589,249,watching channel,FOX SPORTS 2,296,1.51028E+12,1.51028E+12
16590,249,watching channel,EURO SPORTS 1,297,1.51028E+12,1.51028E+12
16591,249,watching channel,EURO SPORTS 2,298,1.51028E+12,1.51028E+12
16592,249,watching channel,CHELSEA TV,299,1.51028E+12,1.51028E+12
16593,249,watching channel,PREMIER SPORTS,301,1.51028E+12,1.51028E+12
16594,249,watching channel,CHELSEA TV,299,1.51028E+12,1.51028E+12
16595,249,watching channel,PREMIER SPORTS,301,1.51028E+12,1.51028E+12
16596,249,watching channel,ANIMAL PLANET,331,1.51028E+12,1.51028E+12
16597,249,watching channel,NAT GEO WILD,332,1.51028E+12,1.51028E+12
16598,249,watching channel,NATIONAL GEOGRAPHIC,333,1.51028E+12,1.51028E+12
16599,249,watching channel,BEIN SPORTS 2HD,1102,1.51028E+12,1.51028E+12
16600,249,watching channel,BEIN SPORTS 2-HD,1103,1.51028E+12,1.51028E+12
16601,249,watching channel,BEIN SPORTS 3HD,1104,1.51028E+12,1.51028E+12
16602,249,watching channel,BEIN SPORTS 3-HD,1105,1.51028E+12,1.51028E+12
16603,249,watching channel,BEIN SPORTS 4HD,1106,1.51028E+12,1.51028E+12
16604,249,watching channel,BEIN SPORTS 4-HD,1107,1.51028E+12,1.51028E+12
16605,249,watching channel,BEIN SPORTS 5HD,1108,1.51028E+12,1.51028E+12
16606,249,watching channel,BEIN SPORTS 5-HD,1109,1.51028E+12,1.51028E+12
16607,249,watching channel,BEIN SPORTS 6HD,1110,1.51028E+12,1.51028E+12
16608,249,watching channel,BEIN SPORTS 6-HD,1111,1.51028E+12,1.51028E+12
16609,249,watching channel,BEIN SPORTS 7HD,1112,1.51028E+12,1.51028E+12
16610,249,watching channel,BEIN SPORTS 7-HD,1113,1.51028E+12,1.51028E+12
16611,249,watching channel,BEIN SPORTS 8HD,1114,1.51028E+12,1.51028E+12
16612,249,watching channel,ANIMAL PLANET,331,1.51028E+12,1.51028E+12
16613,249,watching channel,NAT GEO WILD,332,1.51028E+12,1.51028E+12
16614,249,watching channel,ANIMAL PLANET,331,1.51028E+12,1.51028E+12
16615,249,watching channel,NAT GEO WILD,332,1.51028E+12,1.51028E+12
16616,249,watching channel,ANIMAL PLANET,331,1.51028E+12,1.51028E+12
16617,249,watching channel,NAT GEO WILD,332,1.51028E+12,1.51028E+12
16618,249,watching channel,NATIONAL GEOGRAPHIC,333,1.51028E+12,1.51028E+12
16619,249,watching channel,NAT GEO WILD,332,1.51028E+12,1.51028E+12
16620,249,watching channel,ANIMAL PLANET,331,1.51028E+12,1.51028E+12
16621,249,watching channel,NAT GEO WILD,332,1.51028E+12,1.51028E+12
16622,249,watching channel,NATIONAL GEOGRAPHIC,333,1.51028E+12,1.51028E+12
16623,249,watching channel,NAT GEO WILD,332,1.51028E+12,1.51028E+12
16624,249,watching channel,ANIMAL PLANET,331,1.51028E+12,1.51028E+12
16625,249,watching channel,SPORTS TONIGHT,329,1.51028E+12,1.51028E+12
16626,249,watching channel,ALL SPORTS,328,1.51028E+12,1.51028E+12
16627,249,watching channel,RAI SPORTS HD,327,1.51028E+12,1.51028E+12
16628,249,watching channel,NFL NOW,326,1.51028E+12,1.51028E+12
16629,249,watching channel,NBC SPORTS NETWORK,324,1.51028E+12,1.51028E+12
16630,249,watching channel,NFL NOW,326,1.51028E+12,1.51028E+12
16631,249,watching channel,NBC SPORTS NETWORK,324,1.51028E+12,1.51028E+12
16632,249,watching channel,NHL NETWORK,323,1.51028E+12,1.51028E+12
16633,249,watching channel,PAC12 WASHINGTON HD,322,1.51028E+12,1.51028E+12
16634,249,watching channel,PAC12 OREGON HD,321,1.51028E+12,1.51028E+12
16635,249,watching channel,PAC12 NETWORK HD,320,1.51028E+12,1.51028E+12
16636,249,watching channel,PAC12 MOUNTAIN HD,319,1.51028E+12,1.51028E+12
16637,249,watching channel,CNN NEWS,380,1.51028E+12,1.51028E+12
16638,249,watching channel,EURO NEWS,1054,1.51028E+12,1.51028E+12
16639,249,watching channel,CNN NEWS U,381,1.51028E+12,1.51029E+12
16640,249,watching channel,EURO NEWS,1054,1.51029E+12,1.51029E+12
16641,249,watching channel,CNN NEWS,380,1.51029E+12,1.51029E+12
16642,249,watching channel,BBC NEWS,379,1.51029E+12,1.51029E+12
16643,249,watching channel,CNBC WORLD U,378,1.51029E+12,1.51029E+12
16644,249,watching channel,BBC NEWS,379,1.51029E+12,1.51029E+12
16645,249,watching channel,CNN NEWS,380,1.51029E+12,1.51029E+12
16646,249,watching channel,EURO NEWS,1054,1.51029E+12,1.51029E+12
16647,249,watching channel,UNIVERSAL SOMALI TV,746,1.51029E+12,1.51029E+12
16648,249,watching channel,SOMALI CABLE,747,1.51029E+12,1.51029E+12
16649,249,watching channel,UNIVERSAL SOMALI TV,746,1.51029E+12,1.51029E+12
16650,249,watching channel,KALSAN TV,745,1.51029E+12,1.51029E+12
16651,249,watching channel,ES TV,744,1.51029E+12,1.51029E+12
16652,249,watching channel,SAAB TV,1257,1.51029E+12,1.51029E+12
16653,249,watching channel,ES TV,744,1.51029E+12,1.51029E+12
16654,249,watching channel,KALSAN TV,745,1.51029E+12,1.51029E+12
16655,249,watching channel,UNIVERSAL SOMALI TV,746,1.51029E+12,1.51029E+12
16656,249,watching channel,SOMALI CABLE,747,1.51029E+12,1.51029E+12
16657,249,watching channel,SOM NEWS,748,1.51029E+12,1.51029E+12
16658,249,watching channel,EBC ETHOPIA ,749,1.51029E+12,1.51029E+12
16659,249,watching channel,ERI TV,750,1.51029E+12,1.51029E+12
16660,249,watching channel,OROMIYAA TV,751,1.51029E+12,1.51029E+12
16661,249,watching channel,KANA TV,752,1.51029E+12,1.51029E+12
16662,249,watching channel,BULSHO TV,753,1.51029E+12,1.51029E+12
16663,249,watching channel,JUBBALAND TV,754,1.51029E+12,1.51029E+12
16664,249,watching channel,VOX AFRICA,1260,1.51029E+12,1.51029E+12
16665,249,watching channel,watching channelS  TV,755,1.51029E+12,1.51029E+12
16666,249,watching channel,watching channelS 24 UK,756,1.51029E+12,1.51029E+12
16667,249,watching channel,SBC TV,757,1.51029E+12,1.51029E+12
16668,249,watching channel,STAR TV,758,1.51029E+12,1.51029E+12
16669,249,watching channel,TCHAD,759,1.51029E+12,1.51029E+12
16670,249,watching channel,STAR TV,758,1.51029E+12,1.51029E+12
16671,249,watching channel,SBC TV,757,1.51029E+12,1.51029E+12
16672,249,watching channel,watching channelS 24 UK,756,1.51029E+12,1.51029E+12
16673,249,watching channel,watching channelS  TV,755,1.51029E+12,1.51029E+12
16674,249,watching channel,VOX AFRICA,1260,1.51029E+12,1.51029E+12
16675,249,watching channel,JUBBALAND TV,754,1.51029E+12,1.51029E+12
16676,249,watching channel,BULSHO TV,753,1.51029E+12,1.51029E+12
16677,249,watching channel,KANA TV,752,1.51029E+12,1.51029E+12
16678,249,watching channel,OROMIYAA TV,751,1.51029E+12,1.51029E+12
16679,249,watching channel,ERI TV,750,1.51029E+12,1.51029E+12
16680,249,watching channel,EBC ETHOPIA ,749,1.51029E+12,1.51029E+12
16681,249,watching channel,SOM NEWS,748,1.51029E+12,1.51029E+12
16682,249,watching channel,SOMALI CABLE,747,1.51029E+12,1.51029E+12
16683,249,watching channel,UNIVERSAL SOMALI TV,746,1.51029E+12,1.51029E+12
16684,249,watching channel,KALSAN TV,745,1.51029E+12,1.51029E+12
16685,249,watching channel,UNIVERSAL SOMALI TV,746,1.51029E+12,1.51029E+12
16686,249,watching channel,KALSAN TV,745,1.51029E+12,1.51029E+12
16687,249,watching channel,ES TV,744,1.51029E+12,1.51029E+12
16688,250,watching channel,USA,26,1.51027E+12,1.51027E+12
16689,250,watching channel,HGTV,49,1.51027E+12,1.51027E+12
16690,250,watching channel,DIY,80,1.51027E+12,1.51027E+12
16691,250,watching channel,AE,45,1.51027E+12,1.51027E+12
16692,250,watching channel,History,25,1.51027E+12,1.51027E+12
16693,250,watching channel,Discovery,27,1.51027E+12,1.51027E+12
16694,250,watching channel,TLC,51,1.51027E+12,1.51027E+12
16695,250,watching channel,Oxygen,68,1.51027E+12,1.51028E+12
16696,250,watching channel,TLC,51,1.51028E+12,1.51028E+12
16697,250,watching channel,CNN,21,1.51033E+12,1.51033E+12
16698,251,watching channel,PTC PUNJABI,148,1.51027E+12,1.51027E+12
16699,251,watching channel,CHARDIKLA TIME TV,147,1.51027E+12,1.51027E+12
16700,251,watching channel,ZEE HARYANA,146,1.51027E+12,1.51027E+12
16701,251,watching channel,ZEE PUNJABI,145,1.51027E+12,1.51027E+12
16702,251,watching channel,ALPHA ETC PUNJABI,144,1.51027E+12,1.51027E+12
16703,251,watching channel,ZEE PUNJABI,145,1.51027E+12,1.51027E+12
16704,251,watching channel,ZEE HARYANA,146,1.51027E+12,1.51027E+12
16705,251,watching channel,CHARDIKLA TIME TV,147,1.51027E+12,1.51027E+12
16706,251,watching channel,ALPHA ETC PUNJABI,144,1.51031E+12,1.51031E+12
16707,251,watching channel,SANGAT TV,152,1.51031E+12,1.51035E+12
16708,251,watching channel,PTC NEWS,150,1.51035E+12,1.51035E+12
16709,251,watching channel,CHARDIKLA TIME TV,147,1.51035E+12,1.51035E+12
16710,252,watching channel,Sony ESPN,95,1.51028E+12,1.51028E+12
16711,252,watching channel,Sony Sab,96,1.51028E+12,1.51028E+12
16712,252,watching channel,Sony TV India,294,1.51028E+12,1.51028E+12
16713,252,watching channel,Sony TV,97,1.51028E+12,1.51028E+12
16714,252,watching channel,Sony Six,98,1.51028E+12,1.51028E+12
16715,252,watching channel,ZEE TV,99,1.51028E+12,1.51028E+12
16716,252,watching channel,ZEE Cinema,101,1.51028E+12,1.51028E+12
16717,252,watching channel,Z ETC,295,1.51028E+12,1.51028E+12
16718,252,watching channel,Zing,102,1.51028E+12,1.51028E+12
16719,252,watching channel,ZEE Punjabi,103,1.51028E+12,1.51028E+12
16720,252,watching channel,Zee Telugu,104,1.51028E+12,1.51028E+12
16721,252,watching channel,ZEE Action,105,1.51028E+12,1.51028E+12
16722,252,watching channel,ZEE Anmol,106,1.51028E+12,1.51028E+12
16723,252,watching channel,ZEE Classic,107,1.51028E+12,1.51028E+12
16724,252,watching channel,ZEE Alfam,339,1.51028E+12,1.51028E+12
16725,252,watching channel,ZEE Alwan,340,1.51028E+12,1.51028E+12
16726,252,watching channel,Star Sports 1,108,1.51028E+12,1.51028E+12
16727,252,watching channel,Star Sports 2,109,1.51028E+12,1.51028E+12
16728,252,watching channel,Star Sports 1,108,1.51028E+12,1.51028E+12
16729,252,watching channel,Star Sports 2,109,1.51028E+12,1.51028E+12
16730,252,watching channel,True Sports,302,1.51028E+12,1.51028E+12
16731,252,watching channel,TEN Sports HD,112,1.51028E+12,1.51028E+12
16732,252,watching channel,PBN listening to music,114,1.51028E+12,1.51028E+12
16733,252,watching channel,Sikh watching channel,115,1.51028E+12,1.51028E+12
16734,252,watching channel,PTC Punjabi UK,116,1.51028E+12,1.51028E+12
16735,252,watching channel,PTC Punjabi India,117,1.51028E+12,1.51028E+12
16736,252,watching channel,PTC News,118,1.51028E+12,1.51028E+12
16737,252,watching channel,TV84,119,1.51028E+12,1.51028E+12
16738,252,watching channel,Boogle Bollywood,327,1.51028E+12,1.51028E+12
16739,252,watching channel,PTC Chakde,121,1.51028E+12,1.51028E+12
16740,252,watching channel,Sikh watching channel USA,122,1.51028E+12,1.51028E+12
16741,252,watching channel,Prime Asia,123,1.51028E+12,1.51028E+12
16742,252,watching channel,Chardikla Time TV,124,1.51028E+12,1.51028E+12
16743,252,watching channel,5aab TV,125,1.51028E+12,1.51028E+12
16744,252,watching channel,News World,126,1.51028E+12,1.51028E+12
16745,252,watching channel,TV 9 Telugu,127,1.51028E+12,1.51028E+12
16746,252,watching channel,ABP News Marathi,128,1.51028E+12,1.51028E+12
16747,252,watching channel,Global Sanjh,328,1.51028E+12,1.51028E+12
16748,252,watching channel,Akaal,329,1.51028E+12,1.51028E+12
16749,252,watching channel,Media Punjab,330,1.51028E+12,1.51028E+12
16750,252,watching channel,SSTV,331,1.51028E+12,1.51028E+12
16751,252,watching channel,PTN 24,333,1.51028E+12,1.51028E+12
